"new_ID","ID","Name","Sex","NOC"
83189,82238,"Andrew J. Morris","M","GBR"
123924,122434,"Reneta Tsvetkova","F","BUL"
75796,74931,"Alexander Marent","M","AUT"
129655,128089,"Brooke Walker","F","AUS"
90872,89845,"Heinz Ostheimer","M","SAA"
9351,9253,"Mikael Mike Beckmann","M","FRG"
93523,92465,"Krystyna Stanisawa Paka (-Guzik)","F","POL"
134051,132454,"Filip Yanev","M","BUL"
86917,85919,"Andrea Niederheide","F","FRG"
106508,105281,"Gro Margit Sandberg","F","NOR"
19059,18858,"Igor Cassina","M","ITA"
92792,91740,"Nicolas Achille Paroche","M","FRA"
61523,60861,"Sndor Kiss (-Tth)","M","HUN"
60473,59825,"Kim Chung-Tae","M","KOR"
131113,129531,"John Norman Jack Wells","M","RSA"
105667,104450,"Yoshihiro Saito","M","JPN"
22335,22098,"Wendy Linnelle Cluff (-Perez)","F","USA"
36725,36369,"Emanuel Nascimento Fortes","M","BRA"
104306,103111,"Milica Roman","F","YUG"
112618,111295,"Aleksey Vasilyevich Sinkevich","M","BLR"
89443,88423,"Teruichi Okamura","M","JPN"
65323,64573,"Miloslav Kuek","M","TCH"
134874,133263,"Mohamed Youssef","M","EGY"
27584,27325,"Cinzia Delisi","F","ITA"
14983,14821,"Miroslava Brdkov (-plchalov)","F","TCH"
68313,67515,"Jean-Philippe Le Guellec","M","CAN"
130123,128556,"Wang Shian-Ming","M","TPE"
19021,18820,"ric Casimir","M","FRA"
131494,129909,"Melchior Wezel","M","SUI"
95114,94039,"Karl August Petri","M","GER"
32156,31853,"Eugen Georg Oskar Ekman","M","FIN"
94892,93823,"Ernst Erich Otto Peters","M","SWE"
5965,5912,"Martine Audin (-Bonin)","F","FRA"
69000,68198,"Lee Yeong-Ha","M","KOR"
128127,126590,"Roberto Villacin Alemany","M","CUB"
80005,79098,"Anastasios Metaxas","M","GRE"
101287,100119,"Sndor Klmn Rthy","M","HUN"
52306,51770,"Richard Naofumi Ikeda","M","CAN"
120670,119233,"Asuka Teramoto","F","JPN"
88101,87091,"Ville Antero Nousiainen","M","FIN"
105498,104282,"Patrick C. Sagisi","M","GUM"
50415,49905,"Cerasela Simona Hordobeiu","F","ROU"
108201,106953,"Charles Wilhelm Daniel Schlee","M","USA"
117369,115961,"Hans Studer","M","SUI"
13361,13215,"Roberto Arturo Bonilla Abril","M","GUA"
82972,82022,"Frederick Hilton Freddie Morgan","M","RSA"
81022,80091,"Galina Yakovlevna Minaicheva (-Sharabidze)","F","URS"
11575,11452,"Daria Eva Bijak","F","GER"
116174,114792,"Eduard Edi Steinemann","M","SUI"
63542,62839,"Ihor Oleksiyovych Korobchinskiy","M","EUN"
78335,77442,"Lee McDermott","M","GBR"
28180,27917,"Christian Deuza","M","FRA"
14967,14805,"Trent Anthony Bray","M","NZL"
96633,95543,"Konstantin Sergeyevich Pluzhnikov","M","RUS"
12657,12520,"Bernadetta Maria Bocek-Piotrowska","F","POL"
105274,104062,"Hamilton Sabot","M","FRA"
84327,83365,"Andrei Vasile Muntean","M","ROU"
120831,119394,"Lon E. Ttart","M","FRA"
113903,112557,"Sng Ju Wei","M","SGP"
65514,64760,"Virpi Katriina Kuitunen (-Sarasvuo)","F","FIN"
94510,93446,"Stela Perin","F","ROU"
83658,82704,"Esther Moya Salvador","F","ESP"
133124,131530,"Martyn John Woodroffe","M","GBR"
82922,81972,"Patricia Moreno Snchez","F","ESP"
134165,132568,"Yang Yilin","F","CHN"
30285,29997,"Alena Devjan (-Coufalov)","F","TCH"
132722,131133,"Ernst Wister","M","AUT"
103678,102489,"Gun Margareta Rring (-Lindh)","F","SWE"
25893,25639,"Natalie Davies","F","GBR"
126852,125327,"Ferenc Vrki","M","HUN"
84869,83902,"Mika Kristian Myllyl","M","FIN"
48133,47659,"Edward August Ed Hennig","M","USA"
76114,75243,"Melissa Anne Missy Marlowe (-Clausi)","F","USA"
101590,100419,"Jordi Rib Font","M","ESP"
64129,63410,"Pter Kovcs","M","HUN"
76347,75476,"Hermann Martens","M","GER"
51654,51135,"Marcus Latimer Hurley","M","USA"
106598,105371,"Agustn Sandoval Murillo","M","ESP"
50714,50202,"Hou Yuxia","F","CHN"
80380,79464,"Petre Miclu","M","ROU"
18569,18370,"Pasquale Carminucci","M","ITA"
47651,47181,"Anton Heida","M","USA"
15885,15712,"Max Brhwiler","M","SUI"
45675,45219,"Fabian Hambchen","M","GER"
127022,125496,"Fernand Vast","M","FRA"
44662,44216,"Oscar Guttormsen","M","NOR"
3278,3249,"Maksim Nikolayevich Alyoshin","M","RUS"
66821,66042,"Charles Lakes","M","USA"
133311,131717,"Michael Jeremy Wright","M","HKG"
59465,58848,"Jane Louise Kerr (-Thompson)","F","CAN"
62626,61944,"Mun Kit Desmond Koh","M","SGP"
132582,130995,"Daniel Winkler","M","FRG"
37817,37448,"Jos Luis Fuentes Bustamente","M","VEN"
36550,36194,"Dianne Rena Foote (-Moreland)","F","NZL"
97228,96126,"Alena Popchanka (-Vergnoux)","F","FRA"
35427,35087,"John Erle Fethers","M","AUS"
116510,115117,"Astrid Mara Steverlynck Schweizer","F","ARG"
58129,57532,"Virginia Karentzou","F","GRE"
91687,90648,"Pak Gyong-Sil","F","PRK"
77542,76659,"Roland Matthes","M","GDR"
108366,107113,"Magdalena Schmidt (-Jakob)","F","GDR"
34110,33783,"Pierre Alexis Louis Failliot","M","FRA"
70961,70147,"Evert Eskil Lindgren","M","SWE"
135917,134283,"Iveta Zelingerov-Fortov","F","CZE"
9997,9892,"Mohamed Ben Joullon","M","MAR"
101566,100395,"Joo Luiz Ribeiro","M","BRA"
109165,107890,"Karl Alfred Markus Schwarzmann","M","GER"
87672,86667,"Marianne Noack (-Paulick)","F","GDR"
17718,17522,"Luis Calvet Sandoz","M","ESP"
69849,69041,"Evelyne Letourneur (-Cordier)","F","FRA"
20189,19980,"Antoine Chatelaine","M","FRA"
75781,74916,"Anna Marejkov (-Krausov)","F","TCH"
43573,43144,"Benno Gro","M","FRG"
106338,105112,"Makiko Sanada","F","JPN"
13439,13292,"Cristina Bonta (-Ttaru)","F","ROU"
36962,36604,"Antonio Fraguas Castany","M","ESP"
60112,59471,"Yelena Vladimirovna Khrustalyova","F","KAZ"
5904,5852,"Ali Gkhan Attarolu","M","TUR"
127775,126239,"Franz Vetter","M","AUT"
27263,27004,"Ernesto Jos Degenhart","M","GUA"
121208,119761,"Andrea Thomas","F","CAN"
24057,23818,"Adriana Crisci","F","ITA"
99654,98510,"Helena Rakoczy (Krzynow-)","F","POL"
28482,28218,"Alejandro Daz Corpin","M","CUB"
61798,61135,"Robert Klein","M","GER"
110716,109416,"Vitaly Venediktovich Shcherbo","M","BLR"
11847,11718,"Werner Birnbaum","M","AUS"
69302,68499,"Marcel Leineweber","M","LUX"
77488,76605,"Hiroshi Matsunobu","M","JPN"
37643,37276,"Pieternella Nel Fritz (-Zandee)","F","NED"
105724,104506,"Koki Sakamoto","M","JPN"
58092,57497,"Olga Dmitryievna Karasyova (Kharlova-)","F","URS"
60157,59514,"Oksana Yurivna Khvostenko","F","UKR"
4296,4264,"Ang Peng Siong","M","SGP"
5959,5906,"Jean Aubry","M","FRA"
13508,13361,"Michael Booth","M","GBR"
65446,64694,"Anne Kuhm","F","FRA"
30678,30388,"Diana Gnkova Dudeva","F","BUL"
61902,61237,"Michael George Klim","M","AUS"
80116,79206,"Frederick H. Fred Meyer","M","USA"
126196,124672,"Edmund Eddie Van Hoof","M","GBR"
121318,119870,"Margrit Thomet","F","SUI"
118072,116655,"Birgit S (-Saul)","F","GDR"
65356,64606,"Ryszard Kucjas","M","POL"
109548,108269,"Albert Sguin","M","FRA"
50616,50105,"Zsolt Horvth","M","HUN"
62895,62207,"Voitto Valdemar Kolho (Saxberg-)","M","FIN"
85463,84489,"Athanasios Nanopoulos","M","GRE"
28713,28449,"Ines Diers (-Noack)","F","GDR"
43635,43206,"Domenico Grosso","M","ITA"
56391,55814,"Hanna Helena Jonsson (-Ekholm)","F","SWE"
59834,59207,"Sergey Vladimirovich Kharkov","M","URS"
112830,111504,"Nils Einar Sjberg","M","SWE"
8791,8705,"John William Bauer","M","USA"
68831,68029,"Lee Ju-Hyeong","M","KOR"
119620,118192,"Mario Tambini","M","ITA"
83261,82310,"Ikina Maria Wilhelmina Morsch","F","NED"
31943,31644,"Antonn Ehrenberger","M","BOH"
71334,70515,"Emily Little","F","AUS"
119310,117882,"Attila Takcs (-Takach)","M","HUN"
71117,70303,"Ling Jie","F","CHN"
68129,67334,"Sonia Lawrence","F","GBR"
9392,9294,"Janice May Jan Bedford (-Pyke)","F","AUS"
90941,89913,"Ole stmo","M","NOR"
81195,80263,"Neno Mirchev","M","BUL"
14276,14119,"Mohamed Abdeldjalil Bourguieg","M","ALG"
7030,6966,"Martin Bajik","M","SVK"
62519,61839,"Flavius Koczi","M","ROU"
99213,98072,"Joyce May Racek (-Markley, -Budrunas)","F","USA"
15267,15100,"Enith Sijtje Maria Brigitha (-Salle)","F","NED"
117971,116555,"Jennifer Lee Jenny Sunderland (-Couch)","F","AUS"
129072,127520,"Aleksey Nikolayevich Voropayev","M","EUN"
70192,69380,"Li Hongxue","F","CHN"
98184,97066,"Norman Gilbert Pritchard (-Trevor)","M","IND"
24313,24074,"Erika Csnyi","F","HUN"
97909,96795,"Robert Prak","M","TCH"
109112,107840,"Heike Schwarm","F","FRG"
70769,69955,"Lin Chaopan","M","CHN"
73934,73099,"Douglas Doug MacLennan","M","AUS"
24223,23984,"Kvin Crovetto","M","MON"
102508,101329,"Valerie Lois Val Roberts (-Beitzel)","F","AUS"
14327,14170,"Michel Boutard","M","FRA"
115495,114129,"Carrol Michelle Chelle Stack","F","USA"
35057,34719,"Marua Ferk","F","SLO"
25345,25103,"Nansy Damianova","F","CAN"
93506,92448,"Ladislav Pazdera","M","TCH"
110836,109535,"Shen Jian","M","CHN"
64780,64041,"Annette Krier","F","LUX"
48430,47952,"Helmer Hermansen","M","NOR"
69163,68361,"Brigitta Lehmann","F","FRG"
7991,7914,"Magorzata Barlak-Kamasiska","F","POL"
80018,79111,"Malia Metella","F","FRA"
86808,85811,"Wendy Jean Nicholls (-Grant)","F","AUS"
22989,22752,"Mariana Constantin","F","ROU"
94692,93625,"Sigrid Persoon","F","BEL"
69459,68654,"Andr G. A. Lemoine","M","FRA"
113018,111690,"Miroslava Sklenikov","F","TCH"
30128,29843," Th Ngn Thng","F","VIE"
33305,32982,"Axel Mauritz Eriksson","M","SWE"
99320,98179,"Birgit Radochla (-Michailoff)","F","GER"
21229,21007,"Choi Gyong-Hui","F","PRK"
80896,79967,"Vasiliki Millousi","F","GRE"
129868,128302,"Josef Walter","M","SUI"
46328,45868,"Kazue Hanyu (-Kasamatsu)","F","JPN"
15552,15382,"Holly Brooks (-Whitney)","F","USA"
58612,58005,"Takeshi Kato","M","JPN"
80804,79875,"Samuel Bode Miller","M","USA"
13356,13210,"Antonio Bonilla Sanmartn","M","ESP"
88235,87223,"Weronika Nowakowska (-Ziemniak)","F","POL"
64298,63571,"Olga Kozhevnikova","F","KAZ"
22822,22585,"Camila Comin","F","BRA"
71568,70749,"Nicole Dawn Livingstone-Stevenson (-Clayton)","F","AUS"
79982,79075,"Alberto Eugenio Mestre Sosa","M","VEN"
106020,104801,"Sulo Artur Salmi","M","FIN"
89161,88143,"Shigeo Ogata","M","JPN"
112073,110752,"Raija Annikki Simola (-Sivander)","F","FIN"
51309,50793,"Bret Richard Hudson","M","AUS"
16627,16440,"Hansje Bunschoten","F","NED"
134850,133239,"Wayne Robert Young","M","USA"
82781,81832,"Aurora Morata Salvador","F","ESP"
6552,6490,"Jaroslav Babuiak","M","SVK"
31182,30890,"Michelle Hollis Dusserre (-Farrell)","F","USA"
95645,94566,"Marco Piatti","M","SUI"
86459,85464,"J. Albert Neumann","M","LUX"
24652,24413,"Lisa Gaye Curry-Kenny","F","AUS"
108442,107187,"Arthur Ferdinand Adam Schmitt","M","SAA"
98142,97024,"Ludmila Prince (Druvena-)","F","LAT"
45081,44630,"Aram Hadzhiyan","M","ARM"
35404,35064,"Bjrn Lars Johannes Erik Ferry","M","SWE"
113706,112361,"Nathan Smith","M","CAN"
134222,132625,"Yao Jinnan","F","CHN"
22881,22644,"Gheorghe Condovici","M","ROU"
73921,73086,"Cyril Winthrop Mackworth-Praed","M","GBR"
95703,94623,"Stephen Steve Pickell","M","CAN"
104402,103207,"Miguel ngel Rubio Anguita","M","ESP"
126209,124685,"Horta Van Hoye","F","BEL"
122194,120729,"Gheorghe Tohneanu","M","ROU"
88942,87925,"ucja Bronisawa Ochmaska (-Bilska)","F","POL"
134818,133207,"Guard Wayne Young","M","USA"
13612,13462,"Gustavo Frana Borges","M","BRA"
103323,102140,"Anne Marjut Astrid Rolig-Lukkarinen","F","FIN"
20285,20076,"Barry John Cheales","M","AUS"
124693,123191,"Ui Yah-Tor","M","TPE"
63800,63087,"Klaus Kste","M","GDR"
44380,43939,"Jana Gnther","F","GER"
58604,57997,"Ryohei Kato","M","JPN"
120637,119202,"Helmut Tepasse","M","FRG"
49661,49162,"Ulf Hoffmann","M","GDR"
12110,11978,"Elsabeth Ellie Black","F","CAN"
111926,110608,"Sim Jae-Yeong","F","KOR"
67085,66305,"Dominik Landertinger","M","AUT"
59110,58499,"Emil Kellenberger","M","SUI"
40675,40281,"John Alexander Sandy Gilchrist","M","CAN"
121477,120029,"David Boyd Dave Thor","M","USA"
121752,120304,"Ladislav Tikal","M","TCH"
92473,91423,"Mara del Milagro Pars Coronado","F","CRC"
32642,32323,"William Ellicott","M","GBR"
94861,93792,"Mikls Pter","M","HUN"
43251,42827,"Hans Grieder","M","SUI"
93045,91989,"Ferenc Pataki","M","HUN"
83707,82753,"Vilhelm Mller","M","DEN"
13225,13082,"Fabio Bonacina","M","ITA"
115998,114621,"Jeanine Louise Steenkamp","F","RSA"
111142,109834,"Miho Shinoda","F","JPN"
118337,116916,"Emil Hegle Svendsen","M","NOR"
51,51,"Nstor Abad Sanjun","M","ESP"
136644,134992,"Stane ili","M","YUG"
132032,130446,"Barbara Wilk-lizowska (-Konopka)","F","POL"
8938,8849,"Florence  Andre Isabelle Baverel-Robert","F","FRA"
98242,97121,"Nikola Dimitrov Prodanov","M","BUL"
84380,83418,"Mai Murakami","F","JPN"
64995,64253,"Petra Kronberger","F","AUT"
82188,81242,"Imre Molnr","M","HUN"
47407,46939,"He Xuemei","F","CHN"
5508,5463,"Tony J. Asamali","M","PHI"
35669,35324,"Dimitrinka Filipova","F","BUL"
51412,50895,"Rene Hugon (-Roger)","F","FRA"
126929,125404,"Dmitry Andreyevich Vasilenko","M","RUS"
35269,34929,"Jos Ferraioli","M","PUR"
20618,20407,"Vladimir Vitalyevich Chepelin","M","BLR"
100617,99463,"Allan Reddon","M","CAN"
85741,84762,"Luis Alfredo Navarrete Pacheco","M","CUB"
63174,62480,"Hiroyuki Konishi","M","JPN"
22263,22026,"William Cleveland","M","ISV"
82477,81528,"Maurizio Montesi","M","ITA"
115252,113889,"Evgenij Eugen Spiridonov","M","GER"
105773,104555,"Jonathan Dehe Sakovich","M","GUM"
9750,9646,"Margaret Ann Bell","F","GBR"
113924,112578,"Katarzyna Snopko","F","POL"
111404,110090,"Yelena Lvovna Shushunova","F","URS"
45295,44842,"Nicole Lee Haislett (-Bacher)","F","USA"
53299,52754,"Marija Ivandeki","F","YUG"
35587,35244,"Emilia Mnica Figueroa Belhot","F","URU"
118854,117430,"Lidia Szczerbiska (-Krl)","F","POL"
23305,23067,"Melissa Jane Corfe","F","RSA"
23419,23181,"Kathleen Margaret Kathy Corrigan (-Ekas)","F","USA"
124954,123449,"Galina Napoleonovna Urbanovich (Khelle-)","F","URS"
126836,125311,"Pl Vargha","M","HUN"
15909,15736,"Jrgen Brmmer","M","FRG"
24137,23898,"W. Bert Cronin","M","GBR"
130931,129355,"Wilhelm Friedrich Willie Weiler","M","CAN"
110898,109597,"Martin Joseph Sheridan","M","USA"
69035,68233,"Henry Alan Leeke","M","GBR"
26001,25746,"Artur Davtyan","M","ARM"
8913,8824,"Nereida Gloria Bauta Soles","F","CUB"
129089,127536,"Wolfgard Vo","F","GER"
129899,128332,"Oliver Walther","M","GER"
70708,69894,"Fong Jock David Lim","M","SGP"
43146,42724,"Teja Gregorin","F","SLO"
45890,45432,"Han Gyeong-Im","F","KOR"
73422,72589,"Oksana Vasilyevna Lyapina","F","RUS"
74095,73260,"Lars Jrgen Madsen","M","DEN"
40593,40199,"Eberhard Gienger","M","FRG"
102196,101017,"Jeroom Marie Riske","M","BEL"
40103,39717,"Jana Janka Gerekov","F","SVK"
117759,116346,"Marina Sulicich (-Campbell)","F","AUS"
72578,71753,"Arlen Lovera Salom","F","VEN"
83135,82185,"Erica Rachelle Morningstar","F","CAN"
93160,92104,"Carly Rae Patterson (-Caldwell)","F","USA"
70826,70012,"Lin Yung-Hsi","M","TPE"
36672,36316,"Hans Henrik Forsberg","M","SWE"
98009,96893,"Boris Preti","M","ITA"
43366,42940,"Konrad Grilc","M","YUG"
8684,8601,"Ivan Btory","M","SVK"
113687,112342,"Louis Antoine Smith","M","GBR"
127292,125762,"Rezs Velez","M","HUN"
68526,67726,"Maurice Marie Lecoq","M","FRA"
128871,127321,"Hubertus Rudolph von Frstenberg-von Hohenlohe-Langenburg","M","MEX"
60911,60263,"Kim Song-Yu","M","PRK"
80866,79937,"Shannon Lee Miller (-Phillips, -Falconetti)","F","USA"
822,813,"Edgar Holmes Adams","M","USA"
129294,127737,"Uilke Vuurman","M","NED"
94236,93175,"Ettore Perego","M","ITA"
19387,19185,"Mireille Cayre","F","FRA"
6096,6042,"Eila Kaarina Autio (-Helle)","F","FIN"
45888,45430,"Han Gwang-Song","M","PRK"
76369,75498,"Melanie Marti","F","SUI"
37133,36774,"Mario Franke","M","GER"
125129,123616,"Yevgeny Romanovich Ustyugov","M","RUS"
117664,116254,"Otto Armas Suhonen","M","FIN"
81428,80487,"Stephen Steve Mitruk","M","CAN"
96015,94933,"Jennifer Elizabeth M. Pinches","F","GBR"
47210,46744,"Albeta Havrankov","F","SVK"
118032,116616,"Zoltn Supola","M","HUN"
61201,60551,"Kaiku Kalervo Kinos","M","FIN"
131712,130127,"Pernilla Christina Wiberg (-Bjerke)","F","SWE"
37370,37009,"Karl Frei","M","SUI"
14706,14547,"Pablo Dominic Brgger","M","SUI"
135561,133937,"Jelena Zanevskaja","F","LTU"
112856,111530,"Wenche Sjong","F","NOR"
70384,69572,"Li Yuejiu","M","CHN"
35889,35539,"Sven Fischer","M","GER"
69458,68653,"Alexandra Lemoine (-Ferenc)","F","FRA"
61411,60751,"Karl Oskar Kirmes","M","FIN"
126660,125136,"Louise Vanhille","F","FRA"
5296,5254,"Felix Aronovich","M","ISR"
59217,58603,"Karen Barbara Kelsall","F","CAN"
24683,24444,"Marta Cusid Muntada","F","ESP"
130821,129248,"Karl Magnus Wegelius","M","FIN"
125262,123749,"Joe Vadnov","M","YUG"
122690,121214,"Sndor Bernt Ede Blint Kzmr, Count Trk de Szendr","M","HUN"
25129,24887,"Laura Dahlmeier","F","GER"
70528,69715,"Madara Lduma","F","LAT"
135045,133434,"Ayami Yukimori","F","JPN"
68535,67735,"Rafael Argelio Lecuona Asencio","M","CUB"
125042,123534,"Marius Daniel Urzic","M","ROU"
81284,80345,"Hryhoriy Anatoliyovych Misiutin","M","UKR"
136929,135265,"Gigi Zosa","F","CAN"
120809,119372,"Olha Teslenko","F","UKR"
134891,133280,"Yordanka Petrova Yovkova","F","BUL"
109712,108428,"Bertha Carolina Toetie Selbach","F","NED"
63262,62566,"Vasil Ivanov Konstantinov","M","BUL"
96157,95074,"Yvonne Pioch","F","GER"
22355,22118,"Colin Victor Coates","M","AUS"
47695,47225,"Kauko Pertti Juhani Heikkinen","M","FIN"
67614,66826,"Niels Hansen Ditlev Larsen","M","DEN"
42808,42390,"Joaquim Santa Maria Granger","M","POR"
114502,113149,"Song Sun-Bong","M","PRK"
52383,51847,"Bozhidar Iliev","M","BUL"
124052,122559,"Eino Tukiainen","M","FIN"
9172,9078,"Julie Beaulieu","F","CAN"
120662,119226,"Jorien ter Mors","F","NED"
47462,46993,"Alexander Alex Heath","M","RSA"
6611,6549,"Albert Bachmann","M","SUI"
114922,113565,"Erik Hammer Srensen (-Hammer-Srensen)","M","DEN"
53375,52827,"Nikolay Ivanov","M","KAZ"
15532,15362,"Barry Brooker","M","CAN"
32574,32255,"Monica Elisabeth Elfvin (-Nkleby)","F","SWE"
55774,55202,"Carl Hugo Johansson","M","SWE"
90440,89416,"Georgios D. Orfanidis","M","GRE"
49600,49104,"Kathryn Elise Katie Hoff (-Anderson)","F","USA"
112724,111399,"Melina Debora Sirolli","F","ARG"
62853,62165,"Milo Kolejka","M","TCH"
123144,121664,"Else Trangbk (Thorsanger-)","F","DEN"
103328,102145,"Miloslav Roko","M","TCH"
38721,38344,"Gang Su-Il","M","KOR"
101164,99996,"Sara Renner","F","CAN"
28734,28470,"Norbert Dietrich","M","SAA"
42481,42065,"Shane Elizabeth Gould (-Innis, -Nelms)","F","AUS"
76654,75781,"Laura Martnez Ruiz","F","ESP"
66260,65485,"Dorota Ewa Kwany (-Lejawa)","F","POL"
96688,95598,"Liliya Oleksandrivna Podkopaieva (-Nahorniy)","F","UKR"
65543,64787,"Nikolay Yulyevich Kuksenkov","M","RUS"
134459,132855,"Wei Ling Joscelin Yeo","F","SGP"
124556,123056,"Kohei Uchimura","M","JPN"
27769,27508,"Anne-Marie Demortire","F","FRA"
11770,11642,"Matthew Nicholas Matt Biondi","M","USA"
85986,85000,"Emilian Necula","M","ROU"
116862,115461,"Kylie Anne Stone (McCall-)","F","CAN"
119912,118482,"Gustav Tannenberger","M","TCH"
10948,10836,"Jens Ole Haldorff Berthelsen","M","DEN"
40005,39620,"Elena Kirova Georgieva","F","BUL"
53671,53119,"Joseph Joe Jackson","M","USA"
54781,54215,"Rudolf Jelen","M","TCH"
78373,77480,"Nancy McDonnell (-Gabriel)","F","CAN"
62957,62265,"Yelena Vladimirovna Kolomina","F","KAZ"
120006,118575,"Iryna Leonidivna Taranenko-Terelia","F","UKR"
115800,114430,"Ute Starke (-Kahlenberg)","F","GER"
50833,50321,"Doris Katherine Kathy Howard","F","USA"
68991,68189,"Willis Augustus Lee, Jr.","M","USA"
58460,57860,"Svetlana Svetla Kashtelyan","F","BUL"
49469,48977,"Vanessa Hobbs","F","GBR"
63855,63139,"Nina Kostova","F","BUL"
20306,20097,"Ion Checiche","M","ROU"
132445,130858,"Laura M. Wilson","F","USA"
52998,52456,"Torunn Isberg","F","NOR"
47287,46821,"Takuji Hayata","M","JPN"
25382,25139,"Alexandru Dan","M","ROU"
107658,106413,"Ole Andreas Sther","M","NOR"
104837,103636,"Ernestine Jean Russell-Carter (-Weaver)","F","CAN"
59552,58934,"Rose-Marie Romi Kessler","F","SUI"
52595,52056,"Megan Imrie","F","CAN"
35205,34866,"Nelson Fernndez Alonso","M","CUB"
99806,98659,"Mara Elena Ramrez","F","MEX"
129764,128198,"Manfred Christopher Chris Waller","M","USA"
66666,65888,"Luciana Lagorara","F","ITA"
82605,81656,"Joan Marie Moore (-Rice, -Gnat)","F","USA"
66558,65781,"Andrea Ladnyi","F","HUN"
73782,72947,"Virginie Machado","F","FRA"
91539,90500,"Flix Padron Borroto","M","CUB"
60825,60177,"Kim Nam-Ok","F","KOR"
7833,7756,"Laurent Barbiri","M","FRA"
11326,11207,"Stephen Raj Bhavsar","M","USA"
117533,116124,"Jakob ubelj","M","YUG"
36768,36412,"Ingrid Fst (Michaelis-, -Lehmann)","F","GER"
67076,66296,"Per Fredric Landelius","M","SWE"
129936,128369,"Jeffrey Theodorus Wammes","M","NED"
39055,38675,"Patricia Garca Pureco","F","MEX"
114243,112892,"Alexandra Soler","F","FRA"
33144,32821,"Jakob Erckrath de Bary","M","GER"
47535,47066,"Doris Linnea Birgitta Hedberg (-Asplund)","F","SWE"
128546,127007,"Armin Vock","M","SUI"
101309,100141,"Michael Reusch","M","SUI"
128084,126547,"Jos Vilchis","M","MEX"
24170,23931,"John George Crosby, Jr.","M","USA"
60017,59380,"Svetlana Vasilyevna Khorkina","F","RUS"
91437,90399,"Zbigniew Pacelt","M","POL"
130753,129182,"Norman Campbell Webster","M","CAN"
4743,4706,"Maria Apostolidi","F","GRE"
32951,32630,"Michael Engeler","M","SUI"
60019,59382,"Sergey Gennadyevich Khorokhordin","M","RUS"
102442,101263,"Julien Robert","M","FRA"
97655,96542,"Georges A. Pouliot","M","CAN"
110266,108980,"Isabelle Severino","F","FRA"
119528,118100,"Leander James Lee Talbott, Jr.","M","USA"
80416,79500,"Jean-Pierre Miens","M","FRA"
63793,63081,"Edvard Eetu Kostamo","M","FIN"
7019,6955,"Svetlana Nikolayevna Baitova","F","URS"
89482,88462,"Elizabeth Anne Betty Okino","F","USA"
124354,122858,"Seda Gurgenovna Tutkhalyan","F","RUS"
132952,131359,"Leslie Ann Wolfsberger (-Laughlin)","F","USA"
56031,55457,"Shawn Machel Johnson (-East)","F","USA"
8951,8862,"Irving Knott Irv Baxter","M","USA"
51296,50780,"Alois Hudec","M","TCH"
82273,81325,"Eryka Mondry-Kost","F","POL"
92723,91672,"Louise Parker","F","CAN"
73854,73019,"Lutz Mack","M","GDR"
63128,62435,"Kong Yun-Jin","F","KOR"
93803,92745,"Dominique Pegg","F","CAN"
7663,7589,"Melanie Louise Banville","F","CAN"
72896,72069,"Patrizia Luconi","F","ITA"
37968,37597,"Siegfried Flle","M","GDR"
25689,25436,"Mihaela Dasclu","F","ROU"
121305,119857,"Margaret Thomas-Neale","F","GBR"
79011,78115,"Lucia Medzihradsk","F","TCH"
1248,1235,"Andreas Aguilar","M","FRG"
9573,9471,"Nicolae Bejenaru","M","ROU"
75787,74922,"Kornelia Marek-Kubiska","F","POL"
90930,89902,"sten stensen","M","NOR"
17037,16846,"Alberto Busnari","M","ITA"
40211,39819,"Kerstin Gerschau (-Kurrat)","F","GDR"
55376,54806,"Jiang Yuyuan","F","CHN"
58265,57668,"Dipa Karmakar","F","IND"
131788,130203,"Theodor Theo Wied","M","GER"
43274,42850,"Kenneth Julian Kenny Griffin","M","USA"
11645,11519,"Uwe Billerbeck","M","GER"
103294,102111,"Aleksander Rokosa","M","POL"
95110,94035,"Constantin Petrescu","M","ROU"
7326,7256,"Eugen Balint","M","ROU"
122576,121103,"Hjrdis Viktoria Tpel","F","SWE"
46892,46428,"Miho Hashiguchi","F","JPN"
120132,118700,"Dimitar Krumov Taskov","M","BUL"
109826,108541,"Viktoriya Oleksandrivna Vita Semerenko","F","UKR"
95336,94259,"Elin Ann-Sofi Pettersson-Colling (-Saltin)","F","SWE"
114213,112862,"Jerzy Micha Solarz","M","POL"
93732,92674,"Susan Jane Sue Pedersen (-Pankey)","F","USA"
6773,6711,"Bae Eun-Mi","F","KOR"
115300,113935,"Lloyd Spencer Spooner","M","USA"
48428,47950,"Rune Hermans","F","BEL"
115295,113930,"Valentina Spongia","F","ITA"
130167,128600,"Wang Xiaoyan","F","CHN"
75538,74677,"Mao Yanling","F","CHN"
85709,84732,"Sergey Konstantinovich Naumik","M","KAZ"
100607,99453,"Mahmoud Reda Mohamed Reda","M","EGY"
63114,62421,"Martin Konen","M","CZE"
22408,22171,"Francisc Coci","M","ROU"
67477,66690,"Manrique Larduet Bicet","M","CUB"
49315,48824,"Irene Hirst","F","GBR"
52191,51659,"Hisato Igarashi","M","JPN"
21818,21585,"Joseph Jos Cillien","M","LUX"
124411,122914,"Elizabeth Kimberly Beth Tweddle","F","GBR"
25952,25698,"Jeffrey Jeff Davis","M","GBR"
67531,66743,"Gilbert Larose","M","CAN"
55995,55421,"Lon douard Johnson","M","FRA"
