new_ID,Game_ID,Event,Medal
15413,3,Rowing Men's Coxed Fours,Silver
15413,3,Rowing Men's Coxed Eights,Bronze
15414,44,Football Men's Football,Silver
15419,49,Nordic Combined Men's Individual,Bronze
15419,49,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
15425,9,Football Men's Football,Bronze
15431,46,Lacrosse Men's Lacrosse,Gold
15432,39,Ice Hockey Men's Ice Hockey,Bronze
15433,31,Ice Hockey Men's Ice Hockey,Bronze
15434,8,Ice Hockey Men's Ice Hockey,Gold
15434,38,Ice Hockey Men's Ice Hockey,Gold
15435,16,Hockey Men's Hockey,Silver
15436,19,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
15436,19,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
15441,37,"Fencing Men's epee, Team",Bronze
15442,16,Sailing Mixed Three Person Keelboat,Silver
15444,37,"Fencing Men's epee, Team",Bronze
15445,15,"Speed Skating Men's 1,500 metres",Gold
15445,15,Speed Skating Men's Team Pursuit (8 laps),Bronze
15456,7,Water Polo Men's Water Polo,Gold
15456,29,Water Polo Men's Water Polo,Gold
15463,30,"Speed Skating Men's 5,000 metres",Silver
15463,30,"Speed Skating Men's 10,000 metres",Silver
15471,12,Basketball Women's Basketball,Bronze
15471,11,Basketball Women's Basketball,Silver
15473,35,Basketball Women's Basketball,Silver
15479,11,Athletics Men's 4 x 100 metres Relay,Gold
15489,34,Sailing Mixed One Person Dinghy,Bronze
15492,16,Hockey Men's Hockey,Bronze
15504,14,Football Men's Football,Bronze
15508,2,"Gymnastics Men's Team All-Around, Swedish System",Bronze
15509,27,Judo Men's Open Class,Bronze
15510,12,Basketball Women's Basketball,Bronze
15510,11,Basketball Women's Basketball,Silver
15510,21,Basketball Women's Basketball,Silver
15514,0,Rowing Men's Single Sculls,Bronze
15516,34,Rowing Men's Coxed Fours,Bronze
15520,36,Gymnastics Men's Team All-Around,Silver
15531,35,Sailing Mixed Two Person Heavyweight Dinghy,Silver
15533,31,Ice Hockey Men's Ice Hockey,Bronze
15534,14,Athletics Men's Pole Vault,Bronze
15538,28,Modern Pentathlon Men's Team,Bronze
15542,19,Water Polo Men's Water Polo,Silver
15543,46,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
15556,9,Boxing Men's Flyweight,Gold
15557,36,Swimming Men's 4 x 100 metres Medley Relay,Gold
15557,25,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
15557,25,Swimming Men's 4 x 100 metres Medley Relay,Bronze
15564,21,Hockey Men's Hockey,Gold
15564,19,Hockey Men's Hockey,Bronze
15566,46,Archery Men's Double York Round,Silver
15567,29,Athletics Women's 4 x 100 metres Relay,Bronze
15569,33,"Equestrianism Mixed Jumping, Individual",Bronze
15569,26,"Equestrianism Mixed Jumping, Individual",Bronze
15570,43,Bobsleigh Men's Four/Five,Silver
15574,14,Athletics Men's 4 x 100 metres Relay,Bronze
15575,13,Tennis Women's Singles,Gold
15575,13,Tennis Mixed Doubles,Bronze
15576,1,"Equestrianism Mixed Dressage, Team",Silver
15576,20,"Equestrianism Mixed Dressage, Individual",Bronze
15576,20,"Equestrianism Mixed Dressage, Team",Gold
15584,13,Rowing Men's Coxed Eights,Bronze
15590,2,Art Competitions Mixed Painting,Silver
15592,5,Ice Hockey Men's Ice Hockey,Silver
15593,10,Ice Hockey Men's Ice Hockey,Gold
15603,26,"Swimming Men's 1,500 metres Freestyle",Bronze
15605,46,Racquets Men's Singles,Bronze
15607,20,Rugby Sevens Women's Rugby Sevens,Silver
15611,36,"Fencing Women's Foil, Team",Gold
15611,25,"Fencing Women's Foil, Team",Bronze
15616,20,Beach Volleyball Men's Beach Volleyball,Bronze
15622,21,Hockey Men's Hockey,Silver
15623,9,Athletics Women's 200 metres,Silver
15624,21,Hockey Men's Hockey,Silver
15630,19,Shooting Men's Skeet,Silver
15631,20,Athletics Men's 4 x 100 metres Relay,Bronze
15634,25,Athletics Women's 100 metres,Silver
15634,25,Athletics Women's 4 x 100 metres Relay,Gold
15634,28,Athletics Women's 4 x 100 metres Relay,Gold
15639,29,Athletics Women's 4 x 100 metres Relay,Silver
15644,35,Athletics Men's 4 x 400 metres Relay,Gold
15651,35,Rowing Women's Coxed Eights,Bronze
15653,41,Ice Hockey Men's Ice Hockey,Silver
15655,44,Roque Men's Singles,Bronze
15657,37,Boxing Men's Featherweight,Bronze
15659,11,Athletics Men's 4 x 400 metres Relay,Bronze
15659,19,Athletics Men's 4 x 400 metres Relay,Silver
15659,1,Athletics Men's 4 x 400 metres Relay,Gold
15659,20,Athletics Men's 4 x 400 metres Relay,Bronze
15662,28,Basketball Women's Basketball,Gold
15674,16,Rowing Men's Coxed Eights,Gold
15682,38,Ice Hockey Men's Ice Hockey,Silver
15684,33,Athletics Women's Shot Put,Bronze
15697,29,Athletics Men's 400 metres,Silver
15697,29,Athletics Men's 4 x 400 metres Relay,Gold
15698,21,"Cycling Men's Team Pursuit, 4,000 metres",Gold
15698,21,Cycling Men's Madison,Gold
15700,2,"Athletics Men's 3,000 metres, Team",Gold
15702,46,Hockey Men's Hockey,Silver
15704,35,Sailing Mixed Two Person Dinghy,Bronze
15706,49,Bobsleigh Men's Two,Gold
15708,15,Figure Skating Mixed Team,Bronze
15709,1,Rowing Men's Coxed Eights,Silver
15711,12,Softball Women's Softball,Bronze
15711,11,Softball Women's Softball,Bronze
15717,25,Athletics Women's 400 metres Hurdles,Silver
15719,0,Hockey Women's Hockey,Bronze
15723,25,Judo Men's Lightweight,Bronze
15724,19,Hockey Men's Hockey,Bronze
15725,20,Rugby Sevens Men's Rugby Sevens,Bronze
15726,37,Basketball Men's Basketball,Gold
15728,18,Bobsleigh Men's Two,Silver
15728,38,Bobsleigh Men's Four,Bronze
15729,20,Cycling Women's Team Pursuit,Bronze
15731,14,Athletics Men's High Jump,Silver
15735,19,Baseball Men's Baseball,Bronze
15743,25,Athletics Men's 4 x 400 metres Relay,Silver
15752,25,Athletics Men's 4 x 100 metres Relay,Gold
15756,38,Bobsleigh Women's Two,Silver
15768,2,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Silver
15768,2,"Shooting Men's Running Target, Single Shot, Team",Bronze
15771,1,Water Polo Women's Water Polo,Bronze
15774,32,"Canoeing Men's Kayak Doubles, 10,000 metres",Bronze
15777,17,Ice Hockey Women's Ice Hockey,Gold
15778,19,Athletics Women's Discus Throw,Gold
15784,32,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
15793,46,Racquets Men's Doubles,Silver
15795,35,Hockey Men's Hockey,Silver
15797,9,Diving Men's Springboard,Gold
15798,3,Cricket Men's Cricket,Silver
15799,1,Triathlon Men's Olympic Distance,Gold
15799,20,Triathlon Men's Olympic Distance,Gold
15800,1,Triathlon Men's Olympic Distance,Bronze
15800,20,Triathlon Men's Olympic Distance,Silver
15816,16,Football Men's Football,Silver
15821,16,"Fencing Men's Foil, Team",Bronze
15826,16,Athletics Men's Long Jump,Silver
15828,43,Alpinism Mixed Alpinism,Gold
15831,43,Alpinism Mixed Alpinism,Gold
15838,27,Swimming Men's 100 metres Breaststroke,Silver
15838,27,Swimming Men's 4 x 100 metres Medley Relay,Gold
15839,0,Gymnastics Women's Team All-Around,Bronze
15840,27,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
15841,27,Athletics Men's Discus Throw,Bronze
15842,35,"Wrestling Men's Bantamweight, Freestyle",Silver
15848,35,Gymnastics Men's Team All-Around,Bronze
15848,36,Gymnastics Men's Team All-Around,Silver
15848,36,Gymnastics Men's Floor Exercise,Gold
15848,36,Gymnastics Men's Horse Vault,Bronze
15848,36,Gymnastics Men's Parallel Bars,Bronze
15849,28,Rowing Men's Coxless Fours,Gold
15850,0,Rowing Men's Coxed Fours,Silver
15856,2,Rowing Men's Coxed Fours,Gold
15862,3,Rowing Men's Coxed Eights,Silver
15866,6,Luge Mixed (Men)'s Doubles,Gold
15870,41,Alpine Skiing Men's Giant Slalom,Silver
15877,21,Athletics Men's 20 kilometres Walk,Gold
15879,14,Tennis Men's Doubles,Silver
15880,12,Tennis Men's Singles,Silver
15884,13,"Rowing Men's Coxed Fours, Inriggers",Silver
15894,2,"Archery Men's Target Archery, 33 metres, Individual",Silver
15894,2,"Archery Men's Target Archery, 50 metres, Individual",Gold
15894,2,"Archery Men's Target Archery, 28 metres, Team",Bronze
15894,2,"Archery Men's Target Archery, 33 metres, Team",Silver
15894,2,"Archery Men's Target Archery, 50 metres, Team",Silver
15895,11,Judo Women's Extra-Lightweight,Silver
15903,33,Athletics Men's High Jump,Silver
15903,37,Athletics Men's High Jump,Gold
15911,37,Football Men's Football,Silver
15916,20,Rowing Men's Lightweight Double Sculls,Bronze
15922,40,Rowing Men's Coxed Pairs (1 kilometres),Gold
15922,40,Rowing Men's Coxed Pairs (1 mile),Gold
15922,40,Rowing Men's Coxed Fours,Gold
15923,27,Handball Men's Handball,Silver
15924,36,Basketball Men's Basketball,Silver
15928,11,Softball Women's Softball,Gold
15936,35,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
15936,35,Swimming Men's 200 metres Butterfly,Gold
15938,12,"Canoeing Women's Kayak Singles, 500 metres",Silver
15938,11,"Canoeing Women's Kayak Singles, 500 metres",Silver
15938,21,"Canoeing Women's Kayak Singles, 500 metres",Bronze
15943,20,Hockey Men's Hockey,Gold
15944,38,Biathlon Women's 10 kilometres Pursuit,Bronze
15944,38,Biathlon Women's 4 x 6 kilometres Relay,Silver
15946,7,Rowing Men's Coxed Pairs,Bronze
15947,43,Figure Skating Mixed Pairs,Bronze
15947,45,Figure Skating Mixed Pairs,Gold
15947,48,Figure Skating Mixed Pairs,Gold
15948,12,"Athletics Women's 5,000 metres",Bronze
15949,43,Figure Skating Mixed Pairs,Bronze
15949,45,Figure Skating Mixed Pairs,Gold
15949,48,Figure Skating Mixed Pairs,Gold
15953,14,Athletics Men's Triple Jump,Silver
15954,2,Rugby Men's Rugby,Silver
15957,9,"Cycling Men's Road Race, Team",Silver
15961,20,Swimming Women's 10 kilometres Open Water,Silver
15964,19,Volleyball Men's Volleyball,Silver
15964,1,Volleyball Men's Volleyball,Silver
15964,20,Volleyball Men's Volleyball,Gold
15969,13,"Rowing Men's Coxed Fours, Inriggers",Silver
15976,29,Handball Men's Handball,Silver
15977,34,Hockey Men's Hockey,Bronze
15980,10,Luge Mixed (Men)'s Doubles,Silver
15983,45,Figure Skating Mixed Pairs,Bronze
15989,33,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
15989,33,Swimming Women's 4 x 100 metres Medley Relay,Bronze
15999,25,Boxing Men's Welterweight,Bronze
16008,7,Rowing Men's Coxed Pairs,Bronze
16009,29,"Fencing Men's epee, Team",Gold
16020,11,Synchronized Swimming Women's Duet,Gold
16020,11,Synchronized Swimming Women's Team,Gold
16020,21,Synchronized Swimming Women's Team,Gold
16021,3,Cycling Men's Points Race,Gold
16026,29,Football Men's Football,Bronze
16027,13,"Gymnastics Men's Team All-Around, Swedish System",Bronze
16029,22,Cross Country Skiing Men's 15 kilometres,Gold
16029,22,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
16046,2,Sailing Mixed 6 metres,Gold
16053,19,Tennis Men's Doubles,Bronze
16053,1,Tennis Men's Doubles,Gold
16055,19,Tennis Men's Doubles,Bronze
16055,1,Tennis Mixed Doubles,Bronze
16055,1,Tennis Men's Doubles,Gold
16062,1,Judo Women's Heavyweight,Bronze
16063,1,Diving Women's Synchronized Springboard,Silver
16064,19,Basketball Men's Basketball,Gold
16064,1,Basketball Men's Basketball,Gold
16065,48,Bobsleigh Men's Four,Silver
16066,44,Archery Men's Double American Round,Gold
16066,44,Archery Men's Double York Round,Gold
16066,44,Archery Men's Team Round,Bronze
16069,35,Athletics Women's 4 x 400 metres Relay,Silver
16070,44,Archery Men's Team Round,Bronze
16080,25,Athletics Men's 110 metres Hurdles,Bronze
16081,34,Sailing Mixed 6 metres,Gold
16084,2,Figure Skating Mixed Pairs,Silver
16085,2,Figure Skating Mixed Pairs,Silver
16099,35,Rowing Women's Coxed Quadruple Sculls,Silver
16103,28,Athletics Men's 4 x 100 metres Relay,Gold
16104,28,Athletics Women's 400 metres,Gold
16104,28,Athletics Women's 4 x 400 metres Relay,Gold
16105,0,Athletics Women's 400 metres,Silver
16105,0,Athletics Women's 4 x 400 metres Relay,Gold
16106,1,Athletics Women's 4 x 100 metres Relay,Bronze
16109,29,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
16109,16,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
16109,9,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
16110,0,Football Men's Football,Silver
16121,1,Rowing Women's Coxed Eights,Silver
16125,35,Handball Men's Handball,Bronze
16128,11,Handball Women's Handball,Gold
16128,21,Handball Women's Handball,Gold
16130,12,Volleyball Men's Volleyball,Bronze
16135,18,Snowboarding Women's Halfpipe,Bronze
16141,20,Boxing Men's Light-Heavyweight,Bronze
16148,29,Athletics Men's 50 kilometres Walk,Bronze
16149,28,Athletics Men's Pole Vault,Gold
16153,42,Ice Hockey Men's Ice Hockey,Silver
16156,47,Ice Hockey Men's Ice Hockey,Silver
16158,23,Ice Hockey Men's Ice Hockey,Bronze
16180,25,Sailing Mixed Two Person Heavyweight Dinghy,Gold
16181,25,Sailing Mixed Two Person Keelboat,Gold
16184,2,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Silver
16185,25,Swimming Men's 100 metres Butterfly,Bronze
16185,25,Swimming Men's 4 x 100 metres Medley Relay,Bronze
16188,46,Sailing Mixed 12 metres,Gold
16189,20,Football Women's Football,Bronze
16192,28,Hockey Women's Hockey,Gold
16194,14,"Fencing Men's epee, Team",Gold
16194,34,"Fencing Men's epee, Individual",Silver
16194,34,"Fencing Men's epee, Team",Silver
16194,7,"Fencing Men's epee, Individual",Silver
16194,7,"Fencing Men's epee, Team",Gold
16194,29,"Fencing Men's epee, Team",Bronze
16195,2,"Fencing Men's epee, Individual",Bronze
16195,2,"Fencing Men's epee, Team",Bronze
16211,34,Rowing Men's Coxed Fours,Silver
16222,27,Shooting Mixed Skeet,Bronze
16231,20,Cycling Men's Keirin,Silver
16235,34,Athletics Men's 400 metres,Bronze
16237,30,Alpine Skiing Women's Downhill,Silver
16237,30,Alpine Skiing Women's Giant Slalom,Bronze
16237,30,Alpine Skiing Women's Slalom,Bronze
16238,28,Gymnastics Men's Team All-Around,Silver
16247,40,Football Men's Football,Gold
16247,46,Football Men's Football,Silver
16247,13,Football Men's Football,Silver
16249,29,"Cycling Men's Road Race, Team",Silver
16254,25,Volleyball Men's Volleyball,Gold
16254,28,Volleyball Men's Volleyball,Gold
16263,3,Football Men's Football,Gold
16266,26,Swimming Men's 200 metres Individual Medley,Silver
16271,46,Lacrosse Men's Lacrosse,Silver
16279,3,Cricket Men's Cricket,Gold
16284,3,Polo Men's Polo,Silver
16284,46,Polo Men's Polo,Silver
16285,46,Rowing Men's Coxed Eights,Gold
16287,35,Basketball Men's Basketball,Gold
16296,36,Rowing Women's Coxed Eights,Bronze
16302,9,Football Men's Football,Gold
16313,35,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
16313,35,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
16318,37,Rowing Men's Coxed Eights,Gold
16330,25,Rowing Men's Coxed Fours,Gold
16333,0,Badminton Men's Singles,Gold
16336,32,Hockey Men's Hockey,Bronze
16339,36,Sailing Mixed Three Person Keelboat,Silver
16340,36,Sailing Mixed Three Person Keelboat,Silver
16343,11,Judo Men's Half-Middleweight,Bronze
16350,7,Rowing Men's Coxless Pairs,Bronze
16354,19,Football Women's Football,Gold
16354,1,Football Women's Football,Gold
16366,44,Rowing Men's Coxless Pairs,Bronze
16369,27,Athletics Women's 100 metres Hurdles,Silver
16376,16,Basketball Men's Basketball,Silver
16380,12,Athletics Women's 400 metres Hurdles,Bronze
16385,37,Volleyball Men's Volleyball,Gold
16385,26,Volleyball Men's Volleyball,Gold
16390,36,Athletics Men's Discus Throw,Silver
16394,13,Water Polo Men's Water Polo,Gold
16394,2,Water Polo Men's Water Polo,Gold
16397,25,Hockey Women's Hockey,Bronze
16416,14,"Equestrianism Men's Jumping, Team",Silver
16423,33,"Equestrianism Men's Three-Day Event, Individual",Bronze
16423,33,"Equestrianism Men's Three-Day Event, Team",Silver
16431,7,Rowing Men's Double Sculls,Silver
16458,35,Handball Women's Handball,Bronze
16460,28,"Fencing Men's Sabre, Team",Gold
16460,0,"Fencing Men's Sabre, Team",Silver
16473,40,Gymnastics Men's Team All-Around,Silver
16474,37,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
16477,28,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
16477,0,"Canoeing Men's Canadian Singles, 500 metres",Gold
16477,0,"Canoeing Men's Canadian Singles, 1,000 metres",Gold
16480,32,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze
16480,32,"Canoeing Men's Canadian Singles, 10,000 metres",Bronze
16481,26,Athletics Women's 4 x 100 metres Relay,Bronze
16482,20,Water Polo Men's Water Polo,Silver
16483,25,Water Polo Men's Water Polo,Gold
16483,28,Water Polo Men's Water Polo,Gold
16484,12,Water Polo Men's Water Polo,Silver
16485,24,Figure Skating Mixed Ice Dancing,Silver
16485,4,Figure Skating Mixed Ice Dancing,Gold
16486,20,"Wrestling Women's Heavyweight, Freestyle",Bronze
16489,12,Athletics Women's 100 metres Hurdles,Silver
16505,9,Boxing Men's Flyweight,Bronze
16509,37,"Wrestling Men's Lightweight, Greco-Roman",Silver
16515,1,Handball Women's Handball,Silver
16517,1,Handball Women's Handball,Silver
16521,32,Rowing Men's Coxless Pairs,Silver
16522,37,Volleyball Women's Volleyball,Silver
16522,26,Volleyball Women's Volleyball,Gold
16522,27,Volleyball Women's Volleyball,Gold
16523,2,Football Men's Football,Bronze
16524,2,Football Men's Football,Bronze
16528,32,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
16529,16,Water Polo Men's Water Polo,Gold
16536,25,Handball Men's Handball,Bronze
16538,1,Gymnastics Women's Team All-Around,Bronze
16542,18,Ice Hockey Men's Ice Hockey,Bronze
16544,1,Water Polo Men's Water Polo,Gold
16545,28,"Shooting Men's Air Pistol, 10 metres",Silver
16560,26,"Equestrianism Mixed Three-Day Event, Team",Gold
16566,21,Basketball Men's Basketball,Silver
16567,28,Basketball Women's Basketball,Gold
16567,0,Basketball Women's Basketball,Bronze
16568,20,Handball Women's Handball,Silver
16570,36,Volleyball Women's Volleyball,Silver
16575,0,"Wrestling Men's Light-Heavyweight, Greco-Roman",Gold
16575,12,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze
16576,15,Ice Hockey Women's Ice Hockey,Bronze
16583,34,Water Polo Men's Water Polo,Bronze
16588,1,"Athletics Women's 1,500 metres",Silver
16591,24,Biathlon Men's 4 x 7.5 kilometres Relay,Gold
16596,11,Hockey Men's Hockey,Gold
16603,0,Basketball Women's Basketball,Gold
16606,32,Hockey Men's Hockey,Silver
16606,33,Hockey Men's Hockey,Gold
16611,11,Sailing Mixed Multihull,Silver
16611,19,Sailing Mixed Multihull,Silver
16617,19,Athletics Men's 800 metres,Gold
16621,36,Rowing Men's Quadruple Sculls,Gold
16624,28,Athletics Men's 4 x 100 metres Relay,Silver
16630,46,Sailing Mixed 12 metres,Gold
16632,1,Handball Men's Handball,Bronze
16636,19,Football Men's Football,Gold
16638,40,Rowing Men's 17-Man Naval Rowing Boats,Bronze
16641,16,Water Polo Men's Water Polo,Gold
16644,43,Alpinism Mixed Alpinism,Gold
16645,17,Alpine Skiing Men's Slalom,Gold
16649,36,Athletics Men's 4 x 400 metres Relay,Gold
16662,3,Cricket Men's Cricket,Gold
16664,27,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
16665,9,"Shooting Men's Free Rifle, Three Positions, 300 metres",Silver
16667,19,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
16671,26,Gymnastics Women's Team All-Around,Gold
16671,27,Gymnastics Women's Team All-Around,Gold
16676,11,Archery Women's Team,Silver
16677,13,Rowing Men's Coxed Eights,Silver
16679,28,Rowing Men's Coxed Eights,Bronze
16679,0,Rowing Men's Coxless Fours,Silver
16680,19,Handball Men's Handball,Gold
16683,13,"Shooting Men's Military Rifle, 200, 400, 500 and 600 metres, Team",Gold
16685,21,Football Men's Football,Gold
16687,17,Ice Hockey Men's Ice Hockey,Silver
16687,8,Ice Hockey Men's Ice Hockey,Bronze
16688,17,Ice Hockey Men's Ice Hockey,Silver
16688,8,Ice Hockey Men's Ice Hockey,Bronze
16689,26,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16689,27,Swimming Men's 100 metres Freestyle,Bronze
16689,27,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
16689,27,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
16697,16,"Equestrianism Men's Dressage, Team",Gold
16714,29,Gymnastics Women's Team All-Around,Gold
16715,45,Figure Skating Women's Singles,Silver
16715,48,Figure Skating Women's Singles,Silver
